label,x,y
0,285.20729840406847,961.5261043109497
0,1150.0573985563085,612.0782061047963
0,992.5718167586978,619.9289268983478
0,708.1092794642368,958.2571224207793
0,884.5286371591186,422.9294033898752
0,338.3212379451696,989.7897387421317
0,827.8273946440062,1012.6779543614264
0,208.3359014827136,452.92128795737887
0,913.9383877180843,1003.7317424189416
0,745.7438274780542,983.626219649644
0,1580.3312862471487,634.5828068620497
0,202.19601178447326,508.05924542037246
0,1330.3249716123269,641.6796141146307
0,917.621064301948,621.7409422761052
0,868.7317404447888,886.7362892510663
0,302.06111432938775,311.10003544472977
0,746.9773577294487,1091.5549284587557
0,822.2294855422471,372.8028436053546
0,985.7635793190093,366.7618605297261
0,276.1852145884406,346.53600495381636
0,1599.1376012316694,644.0825309574881
0,787.7891220514563,939.3472134967926
0,289.15707371941164,984.0349773975188
0,808.6456276463693,1078.2788841796028
0,863.4828268607814,1084.3841383900474
0,892.653815143531,1049.931759216008
0,1041.606115586644,611.4483959479987
0,912.9982201994148,916.4320774356796
0,913.0771042438616,459.70159702332046
1,890.9534322899729,737.8413865582222
0,1159.8215721020415,626.086543747281
0,915.6022976706087,914.6172422697721
0,908.4191587410744,992.4514246573497
0,907.0959626990464,769.1024595971785
1,891.9441681459698,724.4046946946138
0,292.8259249628643,391.0859639036122
0,356.33269146668437,985.489983678574
0,618.7802305946839,323.4111309619722
0,582.9998250558604,964.5015171512489
0,639.9426318364673,330.0884405848243
0,946.322565704986,613.858051110261
0,1124.043088047357,621.8919621526717
0,792.165444379533,370.80456597989394
0,1017.9632278854152,345.73554862553925
1,895.4419599308898,809.3514419450063
0,762.374960469667,912.8588567741884
0,881.2351091355597,817.4798251942792
0,214.86310200107482,454.9831810375724
0,867.563075716425,775.1135994428728
0,693.9238096617482,961.0374566728026
0,221.4611737766671,647.6906233707085
0,906.9548821759523,946.5982886938184
0,1316.945623327681,674.5664827334485
1,889.8171961766858,535.6698536250257
1,235.79005932897363,965.5882803049202
0,906.1426273508296,702.3539345038109
0,920.2852445322316,322.53588766447587
0,767.5593580700702,321.8986820042018
1,469.95749554705594,969.6992617217539
0,851.6208334644448,823.5490828412168
0,1605.0530855023544,646.421720140494
0,1276.7476312223719,609.2572312950613
0,910.8333721117536,694.8747077737855
0,841.3369491591693,1142.5655569081175
0,912.3350313986548,338.90427664567346
0,1331.2433336014014,618.4394477788197
0,198.70116742974582,503.9335002488083
0,518.0944926524213,981.8496538259905
0,1614.914625873297,620.7781386766908
0,1594.3365118210004,650.436149389578
0,509.24363872960976,322.0619819689217
0,1433.1619462412446,627.1487224856653
0,1506.758499849973,606.0085491779827
0,846.0286310146541,388.4061525615514
0,921.9937133034327,368.8183707301194
0,838.3299013955952,312.1563618468722
0,830.0852454377,1018.2128053036732
1,848.236585093469,972.9302098342416
0,748.5862790725134,995.6911204914547
1,886.516651664794,705.8943779414384
0,1577.5490744602027,628.5123060479243
0,492.32694679298896,963.6081754998064
0,267.1604322045709,403.7564019182013
0,1252.931357554602,644.5779677019726
0,793.640304801336,907.1149608094844
0,879.5157246180862,397.7851231046667
0,1331.8796228626245,620.3427073228332
0,797.7249459744954,1027.306873485788
0,917.6337259798108,1055.3817909424868
0,902.687213808766,546.6802862606482
0,1503.5574544861856,630.1337801171078
0,203.85746407721692,622.44865929931
0,836.5266752242283,341.6641996630753
0,861.6076554915007,1005.4691615766403
0,1440.7349738294254,604.5987616744643
1,885.9869652599073,493.9747480088037
0,533.9067319337967,338.5665380691847
0,803.6484657677953,1082.300183262859
0,291.2805111654607,397.90669876311415
0,471.12556215704194,983.5919773223096
1,886.9673322396352,663.4962720578918
0,902.2365421834712,1026.071278878693
0,772.3992058768681,348.73383268240684
0,195.01128464198186,669.9181040734518
0,1199.466387045468,615.5636186216033
0,863.3490529181589,1057.589373444338
0,1276.5157769457714,611.3259472905868
0,242.1190728899384,387.07870022980376
0,218.1717606113717,920.3130930867774
0,1297.604792557919,619.1043802873883
0,834.3800010762817,1118.6087388948538
1,891.6110971072542,825.5509649271539
0,972.3354368287053,338.02097000114867
0,222.41530036610203,746.3114574664613
0,202.96469136878503,587.581678902302
0,1227.0155670599609,692.0360326041788
0,716.4799248630618,320.83681749885517
0,272.72801380365286,985.3495268663879
0,1369.5157195667675,649.6001969561455
